country_code,country_name,indicator_code,indicator_name,year,value
PL,Poland,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2019,3.15455649244208
PL,Poland,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2018,3.34803923662527
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2024,-0.430126781944773
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2023,-0.484918766027148
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2022,-1.73680981421063
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2021,2.21136527873962
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2020,0.634851184443604
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2019,1.88851731564914
RU,Russian Federation,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2018,0.530060790633169
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2024,1.72104243015611
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2023,1.87131032249407
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2022,2.1556449627378
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2021,2.8850612174452
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2020,0.211115523412857
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2019,0.346411455797861
SA,Saudi Arabia,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2018,1.36945683303735
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2024,0.860701598247461
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2023,0.933806495534912
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2022,1.48839623728753
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2021,1.50891969619413
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2020,1.02531493703228
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2019,1.22536076199392
TR,Turkiye,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2018,1.57923380202967
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2024,1.03321085618604
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2023,1.32618252590589
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2022,1.62816817042838
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2021,2.04998648308338
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2020,0.650821071352324
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2019,1.47787452846554
US,United States,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2018,1.0457039920427
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2024,0.580891709673066
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2023,1.0127377916456
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2022,2.26670277731613
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2021,9.68098022663018
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2020,0.933073684352391
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2019,1.31407752293306
ZA,South Africa,BX.KLT.DINV.WD.GD.ZS,FDI net inflows (% of GDP),2018,1.3742911715346
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,24.6215240529473
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,26.701068252275
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,25.4615298373659
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,22.0018144228925
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,23.9380373915413
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,24.0624800210722
AU,Australia,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,21.8125736575066
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,17.9385794398128
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,17.9693243032658
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,19.6307650034838
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,19.1094303686964
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,16.4535520099709
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,14.1229191909095
BR,Brazil,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,14.6349994958796
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,32.4437742363653
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,33.3498760996793
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,33.9431906669379
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,31.1750782983294
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,29.4736472349344
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,32.3526958202565
CA,Canada,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,32.3254037264858
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,20.0229166362049
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,19.102471716101
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,20.2977316914005
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,19.5262422245091
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,18.2035821684822
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,18.0557069597496
CN,China,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,18.770519802938
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,41.4340593720908
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,42.9672624196847
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,45.6284043425185
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,42.5198379291429
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,39.1198068808828
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,42.3402444816356
DE,Germany,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,42.4968914074717
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,33.8897542343832
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,34.4562568778842
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,36.6160484268785
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,31.2880499332105
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,28.5572228192655
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,32.8895593910847
FR,France,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,32.9179818922164
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,30.9841588401688
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,31.9122697629938
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,34.0619283837069
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,29.2894071087705
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,29.9486520576829
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,31.9028602803155
GB,United Kingdom,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,31.854534000688
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,22.18331286866
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,21.7538472039177
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,24.5029116862832
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,21.4165556390653
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,17.3311682848923
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,18.5915277970883
ID,Indonesia,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,21.0027464972455
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,21.1618460520863
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,21.4486977833541
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,23.2515412045298
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,21.3991583305515
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,18.6824769296756
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,18.664264897257
IN,India,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,19.9278285988562
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,32.505041554007
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,33.3315893476608
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,35.0991400412578
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,31.1716088630092
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,28.7258551870199
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,30.9498739181942
IT,Italy,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,30.8135072735991
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,22.7689998646748
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,21.8515912402593
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,21.5464241239166
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,18.1091919388618
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,15.5331828643222
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,17.4635264275221
JP,Japan,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,18.3149455985223
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2024,44.3582383593234
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2023,41.3214807367697
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2022,45.294860984133
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2021,39.3388192669479
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2020,34.6152001987888
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2019,37.0413266370488
KR,"Korea, Rep.",NE.EXP.GNFS.ZS,Exports (% of GDP),2018,39.4523497931837
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,36.7033688165177
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,36.0693951643755
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,42.9322902133702
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,40.5691932010194
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,39.2353720904115
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,38.5296507920009
MX,Mexico,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,39.0439304419331
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,52.1798133919011
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,57.8812710195434
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,62.3525162455456
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,57.0379760723016
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,52.4338855199248
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,52.6128934811742
PL,Poland,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,52.232575443975
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,21.91660028345
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,22.4927119538767
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,27.7203033526803
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,30.0024195364041
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,25.5221855113549
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,28.4334306799759
RU,Russian Federation,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,30.7932568020743
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,29.1092122693749
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,30.2425196271434
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,35.9850098955522
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,29.1556614026837
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,23.8098115262185
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,32.159204977113
SA,Saudi Arabia,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,35.5209831625769
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,27.5682232095509
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,31.9135926809724
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,38.1412107474416
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,35.0536332850518
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,28.7400043468285
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,33.0298811646869
TR,Turkiye,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,31.7278536539697
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,11.1074566893674
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,11.1844126402687
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,11.7844046293243
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,10.9604167715559
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,10.2141055302392
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,11.8768712235892
US,United States,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,12.3609892157496
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2024,31.7919070646303
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2023,33.2538127556816
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2022,33.5394403164272
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2021,31.1916105051608
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2020,27.5759141603963
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2019,27.2021294051151
ZA,South Africa,NE.EXP.GNFS.ZS,Exports (% of GDP),2018,27.4970371508423
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,22.5238570535723
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,22.3432710661529
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,20.2331120432093
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,18.200421516167
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,20.5615267123377
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,21.939202684145
AU,Australia,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,21.7606517070152
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,17.6459444987261
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,15.6969055268626
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,19.1853009729483
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,18.5469003905612
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,15.8485265343782
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,14.7673386788259
BR,Brazil,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,14.2412038802734
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,32.706147029013
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,33.2824552373876
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,33.374430889461
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,31.0717584176126
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,31.6831237283418
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,33.8187894602395
CA,Canada,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,34.2744821243903
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,17.1755035026016
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,17.0027206530128
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,17.1429881849654
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,16.9944489517585
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,15.8353686179759
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,17.1437133141341
CN,China,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,18.1238645885338
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,37.6566712174028
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,38.9952859590786
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,43.1573498705316
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,37.3996969318423
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,33.8137258311309
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,36.7329982359327
DE,Germany,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,36.6283346388937
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,34.2184333099912
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,36.1698881831383
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,39.3469593713211
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,32.5004326976615
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,30.2816679047993
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,33.5394177830602
FR,France,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,33.8842788890102
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,31.856001686543
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,33.0801144117865
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,35.1369980576912
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,29.2489791841395
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,29.2112372453782
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,33.1007061373899
GB,United Kingdom,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,33.0552381952321
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,20.389334433174
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,19.5824396668474
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,20.9617585096621
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,18.7882026359018
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,15.6410071153504
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,19.0362497386225
ID,Indonesia,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,22.0715624579547
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,23.4874474548813
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,23.544144504402
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,26.8237289453584
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,24.0239304534931
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,19.0756283996012
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,21.2411386333872
IN,India,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,23.6891407335327
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,30.3187269579455
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,31.7755885286565
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,36.9173622620119
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,29.1303687572707
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,25.2136287172564
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,27.7443163412796
IT,Italy,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,28.4614762392164
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,23.6379517504111
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,23.2992883238654
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,25.2665627129772
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,18.629254289208
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,15.8020257724508
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,17.7528916808924
JP,Japan,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,18.2949862035848
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2024,40.2842567598803
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2023,40.9365283348931
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2022,45.2902865437219
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2021,35.9674854941434
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2020,30.9297576618322
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2019,34.4057366033023
KR,"Korea, Rep.",NE.IMP.GNFS.ZS,Imports (% of GDP),2018,35.2551664208987
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,37.8855391659966
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,37.509466472149
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,45.8661953733484
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,42.5001044347701
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,37.6191836151901
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,38.9323214651119
MX,Mexico,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,41.1687312149645
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,48.1796294552629
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,52.1436640222717
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,60.6688166147992
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,53.836306949643
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,46.8252057104188
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,48.9681403361987
PL,Poland,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,50.2098867240303
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,17.5915644825897
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,18.3416144566506
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,15.0624830768008
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,20.5837759257711
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,20.4447226915578
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,20.7953229819275
RU,Russian Federation,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,20.7876435683221
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,25.5694929974983
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,23.9264922012249
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,20.839154879381
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,21.728264937195
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,23.7233476988295
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,24.6346155115383
SA,Saudi Arabia,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,23.5819273071372
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,27.0305829100406
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,33.7696157928943
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,41.7570614839925
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,34.5552643235919
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,31.6498487704686
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,29.548577767937
TR,Turkiye,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,31.0972787311468
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,14.2711775613413
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,14.1059171480679
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,15.529535106212
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,14.6491408906374
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,13.1874574667002
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,14.5768882704583
US,United States,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,15.2493900563462
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2024,29.8548634083947
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2023,32.4260632183892
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2022,31.4076940859128
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2021,24.9731031225938
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2020,23.1837449200214
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2019,26.6958670030255
ZA,South Africa,NE.IMP.GNFS.ZS,Imports (% of GDP),2018,26.9885079767917
